ID_GodotObject,cluster_value,merged_text
2000115059032,6,﻿20sars-cov-2maskenpflicht medizinisch_Personal Umgang Coronavirus Sar -cov-2-maskenpflicht-fuer-medizinisches-personal-im-umgang-mit- Coronavirus Labor müssen proben Potenziell infiziert Person ansteckungsgefährlich Stoff deklarieren Wien -- obwohl inzwischen herumsprechen einfach Mundschutzmaske Zeit Coronavirus Ritterrüstung Papierprodukt Handel immer ausverkaufen fachleute raten generell davor ab infizieren immerhin theoretisch Risiko verringern Tröpfchenübertragung husten niesen feucht Aussprache anstecken gesund Gegenseite schützen Mundschutz Partikelfilter gut Infektion außerdem zupfen Ungeübte maskenträg Mehrheit Bevölkerung häufig Maske herum berühren dabei oft erst Recht mund- nasenbereich falls sars-cov-2 schon fingern sitzen viren mehr weit schleimhäuten einfach Mundschutz Infizierung schützen partikelfiltrierender Halbmask medizinisch_Personal hingegen bestehen Umgang coronavirus-verdächtigen Mensch Sekretprobe Maskenpflicht staatlich Agentur Gesundheit Ernährungssicherheit Gmbh ages empfehlen neben Schutzmantel einmalhandschuhen Schutzbrill Atemschutzmaske Kategorie ffp2 gut ffp3 Kürzel ffp stehen Filtering face piece handeln partikelfiltrierender Halbmask Mund Nase bedecken ffp3-masken filtern 99 Prozent Partikel Größe 06 Mikrometer schützen krebserregend Stoff krankheitserregern viren Bakterie Pilzspore generell schützen atemschutzmasken lungengängig Staub Rauch aerosolen Dampf Gas schützen biologisch Stoff Kategorie -- Probenentnahm Nase rachen möglicherweise infiziert Person komplett Schutzkleidung umgehend entsorgen Transportbox probenröhrchen gemäß Anleitunge ages biologisch Stoff Kategorie -- kennzeichnen dadurch wissen labormitarbeit ansteckungsgefährlichen Stoff handeln Kategorie a fallen biologisch Stoff Austritt Schutzverpackung physisch Kontakt Mensch Tier dauerhaft Behinderung lebensbedrohend tödlich Krankheit hervorrufen Simo 2722020 hochwertig Atemschutzmaske medizinisch_Personal Epa Angelo Garconi | Maskenpflicht medizinisch_Personal Umgang Coronavirus
2000116868037,6,﻿20corona-maßnahmenöffi-nutzung freizeitfahren Gestattetcorona-massnahmen-oeffi-nutzung-nun-auch-fuer-freizeitfahrten-gestattetdie bisherig Einschränkung Verordnung werden ersatzlos streichen gelten Maskenpflicht fahrten Wien -- seit Lockerung corona-schutzmaßnahmen Dienstag geben benutzen öffentlich_Verkehrsmittel Einschränkung mehr passus wonach Gang frei bestimmt Zweck dienen fahrten verzichten werden ersatzlos streichen vorschreiben freilich jeglicher Benutzung tragen mund-nasen-schutzes bisher laut Verordnung Gesundheitsminister_Rudolf_anschober_grün Benützung öffentlich_Verkehrsmittel vier fällen erlauben Abwendung unmittelbar Gefahr Leib leben Eigentum Weg Hilfeleistungen unterstützungsbedürftigen Person fahrten einkaufen Deckung notwendig grundbedürfnisse sowie Fahrt Arbeit Weg öffi-benutzung hingegen gestatten betreffen davon fünfter Ausnahme verlassen Wohnung -- betreten öffentlich Ort frei alleine Person gleich haushalt Haustieren Einschränkung geben mehr Verkehrsmittel derartig freizeit- Aktivität nutzen Maskenpflicht Änderung Homepage Gesundheitsministeriums hinweisen heißen Rubrik häufig gestellt Frage Benutzung sein gestatten alleine Person Haustieren gemeinsam_Haushalt leben hinauszukommen öffentlich Ort frei klarstellen Verkehrsmittel besorgungen abseits grundbedürfnisse fahren dürfen Erwerb Inanspruchnahme Dienstleistung fahrten seit Dienstag tragen mund-nasen schutzes verpflichtend ausnehmen davon lediglich Kind vollendet sechster Lebensjahr 1542020 Straßenbahn öffis künftig fahrten frei nutzen apaherberen_p Oczeret | öffi-nutzung freizeitfahren gestatten
2000117671399,6,﻿20_Coronavirus Staatssekret ärin Mayer Öffnung Kultur ab 29 Mai Meter Abstand Sitzplatz frei coronavirus-staatssekretaerin-mayer-zu-oeffnung-der-kultur-ab-29-mai-ein-meter-abstand-oder-ein-sitzplatz-freidie neu Regel gelten Veranstaltung zunächst 100 Person Publikum Gastronomie dürfen Vierergrupp beisammensitzen wichtig_kürzen Gesundheitsminister_Rudolf anschober Kulturstaatssekretärin_Andrea Mayer beide grün präsentieren nächster öffnungsschritte Kunst Kultur Meter Abstand bleiben Grundregel Mayer möglich einhalten mund-nasen-schutz tragen Bühne Abstand einhalten outdoor-gästezahlen Sommer schreiten anheben Maskenpflicht bestehen frei übrigens Österreich Spitzensport nächster Lockerungsmaßnahme Regierung ausnehmen ab 1_Juli Kulturveranstaltung frei 500 Person zulassen etwa Fußball weiterhin Publikum praktizieren Anfang Juni startenden Bundesliga geben eigen Regelung Bundesregierung Montag investitionspaket Gemeinde Stadt präsentieren bestehend zukünftig Investition sollen Milliarde Euro fördern Gemeinde Projekt einreichen investieren etwa Schule kindergärten Seniorenheim Maßnahme Energieeinsparung sowie Ausbau breitbandinternen Einreichungszeitraum erstrecken 31 Dezember 2021 Salzburger festspiele 100 Jahr Bestehens gekürzt Form 1 30 August stattfinden statt 200 Vorstellung 44 Tag 16 spielstätten etwa 90 Vorstellung höchstens sechs spielstätten geben ursprünglich 18 Juli 30 August planen Österreich peilen Mitte Juni komplett Grenzöffnung nachbarländern Tschechien Slowakei Ungarn teilen Außenminister Alexander Schallenberg övp Montag Videokonferenz drei Amtskollege Deutschland Rettungspaket aua-mutter Lufthansa neun Milliarde Euro zustimmen teilen Fluglinie danach deutsch Staat rund 300 mio Euro 20 Prozent Lufthansa übernehmen Dutzend Todesfäll Coronavirus Großbritannien laut Studie möglicherweise champions-league-spiel fc Liverpool Atletico Madrid 11 März Liverpool zurückführen Datenanalysefirma Edge Health schätzen 41 Todesfäll Fußballmatch Verbindung stehen britisch Zeitung Sunday Times Sonntag berichten fünf Bundesländ Österreich mittlerweile corona-patientinnen -patienten intensivstationen Burgenland Kärnt oberösterreich Salzburg Vorarlberg wichtig_corona-regel_lauten_halten Abstand_mindestens_Meter Person der_zusammenleben red 2552020 weit_Information_ages_beantworten Frage rund Coronavirus_Nummer 0800_555 621_sollen_Symptom_aufweisen rufen_landesweit gültig_Gesundheitshotline_1450_wichtig Frage_Antwort Coronavirus_aktuell_zahlen Coronavirus aktuell_Covid-19-situation Österreich ages_bestätigen_Fall_Testunge Österreich_Gesundheitsministerium_Hinweis Situation_verhaltensregeln mehrere_Fremdsprache_Integrationsfond Apahelmut_Fohringerfoto Screenshot Apahelmut_Fohringerfoto Apahelmut_Fohringerfoto Epapeter powellfoto Heiko Becker Epaomer Messinger | Staatssekretärin Mayer Öffnung Kultur ab 29 Mai Meter Abstand Sitzplatz frei
2000120100164,6,﻿20covid-19ab heute gelten zehn-personen-regel früh sperrstunde streng Maskenpflicht Covid 19-ab-heute-gilt-zehn-personen-regel-fruehere-sperrstunde-und-strengere- Maskenpflicht privat Veranstaltung Innenraum zehn Person beschränken Maskenpflicht lokal werden ausweiten sperrstunde 1 Uhr drei neu regelpaket bekanntlich Montag Kraft_treten bundesweit verschärfungen sollen Ausbreitung corona-virus eindämmen -- zuletzt warnen Gesundheitsminister_Rudolf_anschober_grün davor ansonsten 1500 neuinfektion täglich rechnen Detail fest Freitag veröffentlichen Verordnung festschreiben Personengrenz zehn-personen-regel ersetzen Teil veranstaltungsvorgaben seit 12 September gelten Veranstaltung zugewiesen gekennzeichnen Sitzplätze etwa Stehveranstaltung gelten Geschlossen_räumen maximal personen-höchstzahl 50 heißen bisher ampel-website Farbe absehen rot stehen ab 21 September maximal Personenanzahl pro Tisch 10 ebenso sogenannter corona-lockerungsverordnung regeln Besonderheit begräbnisse explizit neu Regel ausnehmen dürfen 500 Person anwesend neu Verordnung außerdem Veranstaltung 250 Person brauchen behördlich Bewilligung schon 50 Person Geschlossen_räumen 100 Person draußen brauchen covid-beauftragten Präventionskonzept privat Raum -- eigen vier wände -- bleiben unangetastet sagen Bundeskanzler_Sebastian_kurz_övp sein Verfassung vereinbar allerdings empfehlen Regierung Höchstgrenze zehn Person kurz meinen allerdings Präsentation neu Regel gehen ohnehin davon meister österreicherinnen Österreicher groß Wohnung haben mehr ausgehen geschlossen Veranstaltung sperrstunde 1 Uhr gelten geschlossen Veranstaltung regeln folgend passus Lockerungsverordnung entfallen Sperrstundenregelunge Verordnung gelten geschlossen Gesellschaft zumindest drei Tag Beginn Veranstaltung Betreiber Betriebsstätte gastgewerbes Betreiber veranstaltungsstätten Teilnehmer Veranstaltung bekennen geben dabei sicherstellen Betriebsstätte gastgewerbes Veranstaltungsort ausschließlich Teilnehmer Geschlossen Gesellschaft betreten Erinnerung bisher geschlossen Veranstaltung vorgezogen sperrstunde ausnehmen teils exzessiv Partys eigentlich Geschlossen Clubs führen Innenminister Karl Nehammer övp kündigen diesbezüglich Schwerpunktkontrolle Bundesland Gastronomie Restaurant Café Bar ändern mehrerlei erstens müssen gäste Platz Maske aufsetzen Novelle Lockerungsverordnung niedergeschrieben zehn Person Tisch sitzen dürfen ähnlich Regelung geben schon vier Mensch entsprechend Passage werden adaptieren aktivieren Kind übrigens zehn-personen-regel inkludieren Platz essen trinken dürfen übrigens bisher schon regeln Betreiber sicherstellen Konsumation speisen Getränk unmittelbar Nähe ausgabestell erfolgen heißen bisherig verordnungstext Geschlossen_räumen Konsumation speisen Getränk sitzen verabreichungsplätzen zulässig übrigens Maskenpflicht gelten laut neu Verordnung einkaufszentren märkten streng Regel Land hoch Strafe Bundesländ darüber_hinaus streng Regel vorschreiben werden Donnerstag ebenfalls Gesundheitsminister ankündigen finden aktuell rechtlich Situation Niederschlag Änderungspaket corona-maßnahmengesetz vorkommen Begutachtungsfrist Freitag enden 23 September heiß umfehdet Gesetz Nationalrat beschließen sein Ende 2021 Kraft unklar jedoch bisher Partei national- Bundesrat zustimmen wer neu Vorschrift halten empfindlich Strafe rechnen Missachtung zehn-personen-regel Innenräume Bezirksverwaltungsbehörde Anzeige Polizei Strafe 1450 Euro festlegen Grundlage Epidemiegesetz elas 1892020 Korrekturhinweis neu Verordnung heißen Veranstaltung verantwortlich Veranstaltung Geschlossen_räumen 50 Person Veranstaltung frei 100 Person Covid-19-beauftragten bestellen covid-19-präventionskonzept ausarbeiten umsetzen weiterlesen corona-krise drohen Ernst corona-maßnahmen ab Montag gelten schon gehören Gesundheitsminister unverkennbar gras-maske häufig tragen etwa Restaurant Tisch gehen neu_html Tag imagofoto aparobert Jaeger | ab heute gelten zehn-personen-regel früh sperrstunde streng Maskenpflicht
2000121095270,6,﻿20bundesländerübersichtverschärfte Maßnahme alters- pflegeheime Bundeslaenderuebersicht -verschaerfte-massnahmen-in-alter und pflegeheime ampelsysteme Leitfäde Registrierung alten- pflegeheime setzen Bundesländ verschieden zugängen Wien -- Österreich kämpfen zweiter Welle corona-pandemie erster Phase versuchen besonders Gruppe schützen nämlich Bewohner alters- pflegeheime ampelsystemen Leitfäde Registrierung Besucher regelmäßig Screening Ansteckung sars-cov-2 verhindern dennoch vergangen Woche clustern einzelner Bundesland kommen Experte darauf aufmerksam tagelang warten corona-screenings -testungen der Ergebnis alt Mensch gefährlich Bundesverband lebensweln Heim fordern etwa alters- Pflegeheime Gesundheitshotline_1450 anrufen Testunge vorziehen derzeit müssen teilweise mehrere Tag darauf warten nochmals mehrere Tag Ergebnis lang wartezeiten -- lang quarantänezeien Mitarbeitend -- gefährden Aufrechterhaltung Betriebes heimen warnen Markus Mattersberger Präsident Bundesverband gerade Covid-19-risikogruppe Heimbewohner sein rasch handeln ansagen gefährdet Bewohnerinn Bewohner können schnell intensivbetten füllen sagen mattersberg Besuchermanagement Pflegeeinrichtung sein außerdem Antigen-schnelltest empfehlenswern dafür sein entsprechend Klärung Freigabe Land erforderlich Wien verlängern Verordnung Ende Jahr Wien werden Verordnung Sache pensionistenwohn- Pflegeheime schon Herbst Ende Dezember verlängern generell gelten Wiener wohn pflegeheime sowie Pflegestation folgend Richtlini Besuch Symptom erlauben gäste bestehen Maskenpflicht Zahl Besucher zwei beschränken Zeit vorhinein vereinbaren treffen bewohnern sollen vorzugsweise frei definiert Besucherbereiche stattfinden obligatorisch Einhaltung hygiene- abstandsregeln sämtlicher Kontaktdat besucherinnen Besucher notieren geben gastronomisch Einrichtung Haus müssen ebenfalls Schutzmaßnahmen beachten eigen Ampel Niederösterreich pflege- Betreuungszentre pbz Niederösterreichs geben eigen ampelsyst niederösterreichisch pbz gelten Einhaltung Hygienebestimmung tragen mund-nasen-schutz Zutritt Krankheitssymptome Besucher sowie Dokumentation besuchen mittels Besucherprotokoll schalten Ampel Orang hoch Risiko pbz geben Verdachtsfall Kontaktperson bestehen eingeschränken Besucherregelung Abstimmung Einrichtung definiert Besucherloungen zimmer Person maximal 30 Minute Ffp2-maske ventil Ffp2-maske Schutzkleidung dürfen palliativ betreuen sterbend Person jederzeit besuchen stehen Ampel rot geben eingeschränken besuchen Abstimmung Einrichtung Einzelfall Besucher müssen Ffp2-mask ventil tragen Sonderregelung bestehen palliativ betreuen sterbend Person Besuch Ffp2-maske Schutzkleidung vier Stufe Burgenland Burgenland werden Bereich ebenfalls vierstufig Konzept entsprechend sicherheitsmaßnahmen besuchsregelungen festlegen niedrig Phase -- verdachtsfälle Infektion Umfeld Einrichtung -- sowohl Besucher Mitarbeiter tragen mund-nasen-schutzes verpflichten corona-fall auftreten dürfen Besucher ausnahmefällen etwa palliativ betreuen Mensch Gebäude Mitarbeiter müssen Ffp2-mask Schutzausrüstung tragen außerdem führen Land screening-testungen unterschiedlich Einrichtung scharf Regel oberösterreich Einschränkung Salzburg oberösterreich werden Regel hingegen aufgrund Zunahme Fall Dienstag verschärfen erlauben mehr zwei Besucher pro Bewohner Tag Wels zudem müssen Besucher überall registrieren Fieber messen Angabe Gesundheit Maske tragen Personal bekommen Schutzausrüstung Umgang erneut schulen Mitarbeiter sowohl regelmäßig Screening verdachtsfällen testen hinzu kommen Pilotprojekt Schneller antigen-tests Heim Esternberg Salzburg geben Vonseit Land derzeit besuchseinschränkungen Ausnahme stellen Seniorenwohnhäuser dar der Bewohner erkranken Regel Steiermark Kärnt Tirol Steiermark werden Pflegeheime mobil pflege- Betreuungsdienste ähnlich Einrichtung Anfang Oktober eigen Leitfäde corona-ampeln einrichten geben je Einstufung Region corona-kommission Bund allgemein Präventive Maßnahme Besuchsregel alterswohn pflegeheime Kärnt angehen gelten besuchszeien 10 17 Uhr Besucher außerdem verpflichten mund-nasen-schutz tragen bedürfen großflächig schnell testen teilen Landespressedienst apa-anfrage laufend Screening ages durchführen außerdem Neuaufnahme wiederübernahme Krankenhaus Test machen Personal sein außerdem gut Maske handschuhen Desinfektionsmittel ausrüsten Heime laufend beliefern Tirol werden Zahl täglich Besucher wohn pflegeheime zwei nahe angehörig pro Bewohner beschränken Besucher müssen registrieren Gesundheitskontrolle unterziehen heißen Land verpflichten mund-nasen-schutz tragen allgemein corona-hygienemaßnahmen einhalten palliativ betreuen sterbend Mensch gelten generell Einschränkung Personenanzahl 21102020 Experte darauf aufmerksam tagelang warten corona-screenings -testungen der Ergebnis alt Mensch gefährlich apadpaoliv Berg | verschärfen Maßnahme alters- pflegeheime
2000122479006,6,﻿20corona-regeln15-jährige klagen Republik wegen Maskenpflicht Schule corona -regeln-15-jaehrige-klagt-republik-wegen-maskenpflicht-an- Schule Initiative evidenzbasiert Coronainformation unterstützen Klage Gymnasiastin Obersteiermark Wien -- 15-jährig Gymnasiastin Obersteiermark wegen Maskenpflicht Unterricht Klage Republik einbringen heißen Montag Aussendung Initiative evidenzbasiert Coronainformation Musterklage unterstützen Argument fehlen Evidenz Maskentrag Ansteckung Covid-19 verhindern gleichzeitig können psychisch physisch beeinträchtigungen bei dauerhaft tragen ausschließen Anwältin Schülerin Michaela Hämmerle bemängeln Klage fehlend Verhältnismäßigkeitsprüfung Verletzung rechtsgütern leben Gesundheit gravierend folgen psych Kind_jugendlich ausschließen können Hämmerle verweisen zudem dänisch Studie wonach Maskentrag signifikanen Schutz Infektion bieten corona-skeptiker unterstützen Klage Schülerin verlangen laut Aussendung Klage Republik Feststellung mund-nasen-schutz tragen andernfalls Bund Verordnungsgeber Haftung sämtlicher folgeschäden Maskentrag auftreten übernehmen Initiative evidenzbasiert Coronainformation ici Vergangenheit mehrfach Demonstration corona-skeptikern organisieren Social distancing Folter bezeichnen tragen Maske wissenschaftlich Evidenz gefährlich einstufen außerdem Initiatorin volksbegehren Wiedergutmachungsgesetz Covid-19-maßnahm Fall Musterklage Schülerin erfolgreich planen ici laut Aussendung führen groß Sammelverfahre red 14122020 weiterlesen Social distancing Folter corona-skeptiker protestieren erneut Berufsverbot Arzt Bad aussee wegen online-attesten Maskenverweigerer warum Angst oft Irre führen tragen Maske verursachen Auge Klägerin Gesundheitliche schäden images Michael weber | 15-jährig klagen Republik wegen Maskenpflicht Schule
2000123796090,6,﻿20tagesüberblick_Coronavirus gottesdienste ab Sonntag möglich Grenzpendler brauchen negativ corona- Test Tagesueberblick -coronavirus-gottesdienste-ab-sonntag-wieder-moeglich-grenzpendler-brauchen-negativen-corona Test ab Montag 90 Euro Strafe Nichteinhalt Maskenpflicht Skigebiet verstärken kontrollen geben Schule stellen weitgehend Schichtbetrieb wichtig_kürzen Pressekonferenz präsentieren Regierung montagabend öffnungsschritte ab 8 Februar sollen Handel Museum Galerie zoos aufsperren Beschränkung Kundenanzahl geben Schule sollen Semesterferie Präsenzunterricht zurückkehren volksschule vollständig unter- oberstufen staffeln -- Gruppe Montag Dienstag Mittwoch Donnerstag Freitag Tag Distanzlernen Präsenzunterricht teilnehmen wer testen lässen körpernah_Dienstleister dürfen öffnen -- darunter fallen Beispiel friseure -- koppeln Eintrittstest maximal 48_Stunde alt dürfen gottesdienste Einhaltung Mindestabstand ffp2-maskenpflicht ab Sonntag möglich Ausgangsbeschränkung bleiben 20 6 Uhr bestehen privat Bereich dürfen ab 8 Februar zwei Haushalt treffen Grenzpendler müssen registrieren lassen negativ Test vorweisen Strafe Nichteinhalt Maskenpflicht 90 Euro erhöhen kündigen Gesundheitsminister_Rudolf_anschober_grün Dienstag ö1 Morgenjournal Bundeskanzler_Sebastian_kurz_övp betonen Lockerung Entwarnung sein exponentiell Wachstum müssten Lockerunge zurücknehmen 15 Februar weit öffnungsschritte beraten Beispiel Tourismus Sport kulturbereich Dienstag werden Österreich 1241 corona-neuinfektionen melden russisch vektor-impfstoff Sputnik v weisen laut lancet-studie Wirksamkeit 916 Prozent Biontech Produktion corona-impfstoffs 50 Prozent steigern eu dadurch 75 Million mehr impfdosen zweiter Quartal erhalten Debatte Verzögerung impfstoffe anbelangen weisen Kritik zurück fast Plan red 222021 mehr_Thema_Symptom Covid-19_Grippe grippal_Infekt unterscheiden_standard-community erzählen_corona-krankheitserfahrungen_betroffen_erzählen Covid-19_überstehen warum Krisenstab ages unterschiedlich corona-zahlen berechnen Apahan_Punzfoto Robert Jägerfoto Apahan_Punzfoto fohring Fohringer Fohringer ap Wilfredo Lee Hochmuth Reutersthomas Peterfoto Georg Hochmuthfoto Jonathan nackstrandfoto Herbert_Neubauerfoto apaherberen_Neubauerfoto dpa-zentralbild Jan Woitas Herbert pfarrhoferfoto Georg Hochmuthfoto Paul Faithfoto Reuter Dado ruvicfoto epafoto expa Johann Groder Apahan Punz_| gottesdienste ab Sonntag möglich Grenzpendler brauchen negativ corona-test
2000123928993,6,﻿20coronavirus- Krise Wien Platz bei Massentest ergattern kanncoronavirus-krise-wie-man-in-wien-noch-einen-platz-beim-massentest-ergattern-kanndie Wienerinn Wiener offenbar schleunigst Friseur Massentest stark ausgelasten fast 60000 Mensch Wochenende Montag Wiener teststraßen einfinden Vorbot Lockerungsschritte Wochenbeginn erfolgen dürfen körpernah Dienstleistung friseure nutzen -- aktuell negativ Testergebnis vorweisen drive-in Austria Center vienna drei Tag schon ausbuchen Praterstadion geben fast Plätz mehr qr Code abfotografieren Stadt Wien allerdings paar Tipps testwillig bereitstellen Wartezeit gar sinnloses anstehen Testmöglichkeit verhindern wichtig sein unbedingt vorab registrieren qr-code Hand machen Prozedere Ort effektiv Datenaufnahme Teststraße Sorge Verzögerung immer aufgrund groß Menschenmasse Internetproblemen kommen sollen qr-code Bildschirmfoto abgespeichert randzeien nutzen prinzipiell randzeien nutzen etwa Frühmorgen ab 600 Uhr abends 1900 2100 Uhr besonders populär drive-ins Auto warten beinahe komplett ausbuchen lohnen Fahrzeug Nähe parken walk-in nutzen groß Kapazität derzeit Testsstraße Donauinsel vorhanden Stadthalle vieler Plätz frei wer Stress ersparen Wochenmitte warten sollen friseure definitiv offen kommen körpernah_Dienstleister Hause gesetzlich Testpflicht Kunde vorsehen gelten bei_betreten betriebsstätn ffp2-maskenpflicht bestehen weiterhin red 622021 Drive -teststraßen besonders belieben -- ausweichen walk empfehlen Iakwschedl | Wien Platz bei Massentest ergattern
2000126631447,6,﻿20coronavirususa heben Maskenpflicht geimpft bid sprechen Meilenstein coronavirus-usa-heben-maskenpflicht-fuer-geimpfte-auf-biden-spricht-von- Meilenstein Innenräume müssen geimpft laut Gesundheitsbehörde cdc künftig Maske mehr tragen Washington -- US-Präsident joe bid neu Richtlini Gesundheitsbehörde cdc weitgehend aufheben Maskenpflicht geimpft Pandemie Meilenstein begrüßen heute groß Tag Amerika lang Kampf Coronavirus sagen bid Donnerstag weiß Haus vollständig_impfen müssen Maske mehr tragen bid betonen gelten Mensch voll Impfschutz weniger Ausnahme cdc zuvor Richtlini veröffentlichen der vollständig geimpft Person draußen Geschlossen_räumen meist Maske mehr tragen müssen neu cdc-empfehlungen zufolge müssen Person voll Impfschutz Abstandsgebot Innenräume mehr einhalten Ankündigung dürfen Beispiel Rückkehr Büro erleichtern tragen Maske cdc-angaben dicht gedrängen Situation etwa Flugzeug Züge bussen krankenhäusern flughäfen fordern Maskenpflicht gelten demnach beispielsweise örtlich Behörde Arbeitgeber Geschäft vorschreiben -- vermutlich vieler tun Impfung überprüfen cdc-chefin Rochelle Walensky sagen Moment sehnen gewiß Normalität zurückkehren Grundlage Richtlini sein Studie zeigen haben Impfung virusvarianen extrem wirksam sein vollständig geimpft können beginnen Ding tun der wegen Pandemie aufhören dürfen Maske Kino Fitnessstudio Friseur cdc erklären Besuch messen singen chören essen Restaurant sein Maske möglich 117 Million Amerikaner erhalten voll Impfschutz bid sagen fallzahlen sein 49 50 us-bundesstaaten sinken Zahl Covid-19-todesopfer sein niedrig stehen seit April vergangen Jahr Donnerstag sein Marke 250 Million verabreichn impfdosen seit Amtsantritt 20 Jänner erreichen werden insgesamt cdc-angaben inzwischen mehr 117 Million rund 330 Million Mensch USA notwendig impfdosen voll Schutz erhalten erwachsen liegen Quote gut 45 Prozent bid appellieren verblieben Amerikaner impfen_lassen fertig verlieren immer vieler Amerikaner immer vieler ungeimpft Mensch bid Ziel ausgeben amerikanisch Unabhängigkeitstag 4 Juli 70 Prozent erwachsen vollständig_impfen sollen US-Präsident fügen hinzu langfristig Sicherheit erreichen müssen Pandemie USA weltweit bekämpfen bid bitten Verständnis Mensch gelten zwei Woche Verabreichung letzter Dosis vollständig_impfen einsetzen USA neben impfstoffen Moderna Biontechpfizer der jeweils zwei dosis spritzen Mittel Johnson amp Johnson entfalten bereits Dosis voll Wirkung Sender cnn berichten weiß Haus Maskenpflicht vollständig geimpften Mitarbeiter infolge neu cdc-empfehlungen aufheben bid rufen Verständnis Mensch zeigen Maske trotz impfschutzes ablegen wollen bitte behandeln Freundlichkeit Respekt vieler Konflikt Bitterkeit Wut Polarisierung Frage tragen Maske lassen Beiseitelege erinnern Amerikaner 1452021 wer voll Impfschutz weniger Ausnahme Maske fallen lassen Reuter Kevin Lamarque | USA heben Maskenpflicht geimpft bid sprechen Meilenstein
2000129157100,6,﻿20 Pandemie corona -sicherheitsphase Schule drei Woche verlängertpandemie-corona-sicherheitsphase-an-schulen-wird-auf-drei-wochen-verlaengerttest- Maskenpflicht sowie schulveranstaltungen sollen risikoangepassn Inzidenz abhängig drei sicherheitsstufen geben Wien -- ursprünglich zwei Woche geplant Sicherheitsphase Schulbeginn drei Woche verlängern Zeit müssen Schüler lehrkräfte unabhängig Impfstatus dreimal pro Woche corona-test absolvieren anschließend hängen Testpflicht Risikolage ab gelten Drei-g-regel kündigen Bildungsminister_Heinz_faßmann övp Pressekonferenz Mittwoch Ziel lauten Präsenzunterricht durchgehend stattfinden faßmann flächendeckend Schulschließung sollen mehr erfolgen Maßnahme regional zeitlich begrenzen setzen drei sicherheitsstufen starten Schuljahr dreiwöchig Sicherheitsphase tragen Schüler Lehrer außerhalb Klasse mund-nasen-schutz Schüler testen dreimal pro Woche Schule -- Regelfall Montag antigen- pcr-test Donnerstag erneut Antigentest geimpften Lehrer reichen drei antigen-tests ungeimpft müssen pro Woche extern pcr-test bringen gelten Wien Gültigkeitsdauer Test ja verkürzen werden -- Schule sein eigen Regelkreis betonen faßmann Folge Testpickerl Ninjapass Schüler Wien eventuell kurz eintrittskarn etwa Gastronomie gelten Ende Sicherheitsphase drei unterschiedlich sicherheitsstufen geben Basis Bundesländerweisen Empfehlung corona-kommission erfolgen liegen risikoadjustieren sieben-tage-inzidenz einbeziehen neben Infektionszahl Zahl Test Aufklärungsrat Symptomatik Dynamik infektionsgeschehens 100 gering Risiko müssen Schüler freiwillig testen Maskenpflicht bestehen ungeimpft Lehrer müssen immer gültig Testzertifikat vorweisen wobei pro Woche extern pcr-test bringen regional entsprechend hoch Infektionszahl Test Schüler verpflichtend anordnen Inzidenz 100 199 mittlerer_Risiko müssen ungeimpft Schüler dreimal wöchentlich Test wobei pcr-test ungeimpft Lehrer müssen gering Risiko immer gültig Testzertifikat vorweisen wobei pro Woche extern pcr-test bringen außerdem müssen Schüler Lehrer unabhängig Impfstatus außerhalb Klasse mund-nasen-schutz tragen risikoadjustieren Inzidenz 200 hoch Risiko zusätzlich ab neunen Schulstuf Maske Unterricht tragen gleich gelten Lehrer einheitlich quarantäneregeln schulveranstaltungen gering Risiko durchführen ab mittlerer_Risiko Risikoanalyse hoch Risiko schulveranstaltungen untersagen Konferenz Sprechstunde dürfen digital stattfinden singen Turn müssen ab mittlerer_Risiko möglichst frei stattfinden -- möglich müssen Sicherheitsabständ einhalten einheitlich quarantäneregeln Infektionsfälle laut Gesundheitsminister_Wolfgang_Mückstein_grün geben Entscheidung Schüler corona-infektion Klasse Daheimbleibe müssen treffen lokal Gesundheitsbehörde geben Empfehlung geimpft Schüler k2-person einstufen -- können trotz Infektion Klassenkollege Schule gehen allerdings Unterschied Infektion geben 18 20 Kind infizieren sein Mückstein derzeit 25 Prozent zwölf- 15-jährigen mindestens Impfdosis erhalten faßmann 16 19-jährigen 52 Prozent gering erwarten laut faßmann Interesse Schulerhalter Luftreinigungsgerät Erhebung werden bedürfen rund 4000 Gerät anmelden der Auslieferung September beginnen 2582021 Bildungsminister_Heinz_faßmann Gesundheitsminister_Wolfgang Mückstein Pressetermin regierungspläne Schule Herbst sprechen Hans_Punz_| corona-sicherheitsphase Schule drei Woche verlängern
